clientmac, # of transitions, month, day, hour, #bldg 1, #floor 1, #time 1 (second), .... ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0232c047cbf7a7c58e0af1048cf71f5069518364893f112b5d3e3882,1,2,21,8, E2,2,3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023428d3bb3dfe8d6f2bb740e7f4df530953ad348a6e808761db8ab2,3,2,21,8, S16,3,2490, S16, S16,212, S16,3,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02642707f9f66df5608c22106b5e2f3f373b22652e2fef53c137928c,2,2,21,8, MD6,1,3178, MD11,1,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027e9c9fdf7aff140ca0fc46eb99b246b0e7164144ea18d371d9f26c,1,2,21,8, TMSI,1,3383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0295253ab64de508375f945abcec4306795150fe90addda78bf6d126,1,2,21,8, EA,5,3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02c6f3d9b796f1feb4c51174dd725f376c7f13ec06269eaa1ca97a6a,1,2,21,8, S16,7,3389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d22203c9ff57a6f8faf8e7ff4e6389a0fff47c0208ceb5401e9a2f,1,2,21,8, E2,4,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d2a3effe9d656fe837348d7c50c47a8f250c5ed1ac5e37c616afa6,1,2,21,8, YNCRC1, L8,3550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02db90574fab5148748d468f4cf254a10544d87eefbc900ec522e715,1,2,21,8, E1A,5,3363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03036088870ef3607ac241d0d722b66947be1af4b9e4f2fa6ba28b2c,7,2,21,8, CRECTN,1,833, CREATE, ,127, UT-BS, ,746, YIH-BS, ,94, LT4,1,17, VEN-BS, ,90, COM2-BS, ,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0304099163b1ceccf24ed6bcf01f65b4a34325ab95b9aa54d5de83fc,12,2,21,8, GRN,1,2041, GRS,1,57, CREATE, ,62, UT-BS, ,422, IT-BS, ,177, AS8-BS, ,39, COM2-BS, ,141, ARTSCTN,1,26, BIZ2-BS, ,166, BIZ2, B1,62, BIZ1,2,59, BIZ1,3,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030d49bef412d63632fc93ee2039d5d4759095dec1c519e7f1d26dd2,6,2,21,8, KV-BS, ,2461, MUSM-BS, ,50, IT-BS, ,57, AS8-BS, ,62, AS1,3,70, AS2,4,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
033d4b4b83e9aacfe96303033ba8c065fc3add734eb602c295232afd,1,2,21,8, S17,3,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0347fc6a40f92476c6bfa0e98ca7f552bb1ae80b3d86c3971acb34ba,1,2,21,8, E4A,5,3431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
034bf146d2880991723ac796ca57c1b734c0138924d3fab8251f654c,1,2,21,8, MD11,2,3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0352d90111e2eac8acd49751fef212b7561754fd4cf2f2ab1798c232,1,2,21,8, BTC-BS, ,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
